time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,latitude,longitude,altitude,speed,yaw,pitch,roll
2024-09-29T08:30:02.512Z,-0.0072,0.2246,-0.9715,0.0338,0.0055,0.0806,-0.0005,-0.0212,-0.0048,-35.365362810004015,149.09506469978865,618.6759,0.0000,0.3557,-0.2258,0.0144
2024-09-29T08:30:02.522Z,0.0247,0.2233,-0.9622,0.0338,0.0055,0.0806,-0.0005,-0.0212,-0.0048,-35.365362810004015,149.09506469978865,618.6759,0.0000,0.3557,-0.2258,0.0143
2024-09-29T08:30:02.532Z,0.0266,0.2151,-1.0061,0.0338,0.0055,0.0806,0.0099,0.0028,-0.0070,-35.365362810004015,149.09506469978865,618.6759,0.0000,0.3557,-0.2258,0.0144
2024-09-29T08:30:02.542Z,0.0115,0.2265,-0.9490,0.0338,0.0055,0.0806,0.0177,0.0129,-0.0035,-35.365362810004015,149.09506469978865,618.6759,0.0000,0.3557,-0.2258,0.0145
2024-09-29T08:30:02.556Z,-0.0119,0.2317,-0.9785,0.0338,0.0055,0.0806,0.0020,0.0037,-0.0026,-35.365362810004015,149.09506469978865,618.6759,0.0000,0.3557,-0.2258,0.0144
2024-09-29T08:30:02.561Z,0.0268,0.2183,-0.9682,0.0338,0.0055,0.0806,0.0020,0.0037,-0.0026,-35.365362810004015,149.09506469978865,618.6759,0.0000,0.3557,-0.2258,0.0142
2024-09-29T08:30:02.572Z,0.0251,0.2189,-0.9947,0.0338,0.0055,0.0806,0.0077,-0.0151,-0.0080,-35.365362810004015,149.09506469978865,618.6759,0.0000,0.3557,-0.2258,0.0144
2024-09-29T08:30:02.582Z,0.0068,0.2225,-0.9521,0.0338,0.0055,0.0806,0.0106,0.0165,-0.0033,-35.365362810004015,149.09506469978865,618.6759,0.0000,0.3557,-0.2258,0.0144
2024-09-29T08:30:02.591Z,0.0050,0.2299,-0.9727,0.0338,0.0055,0.0806,0.0106,0.0165,-0.0033,-35.365362810004015,149.09506469978865,618.6759,0.0000,0.3557,-0.2257,0.0143
2024-09-29T08:30:02.605Z,0.0316,0.2132,-0.9850,0.0338,0.0055,0.0806,0.0021,0.0015,-0.0102,-35.365362810004015,149.09506469978865,618.6759,0.0000,0.3557,-0.2258,0.0143
2024-09-29T08:30:02.611Z,0.0235,0.2213,-0.9705,0.0338,0.0055,0.0806,0.0021,0.0015,-0.0102,-35.365362810004015,149.09506469978865,618.6759,0.0000,0.3558,-0.2257,0.0144
2024-09-29T08:30:02.622Z,-0.0074,0.2222,-0.9606,0.0338,0.0055,0.0806,0.0080,0.0089,-0.0051,-35.365362810004015,149.09506469978865,618.6759,0.0000,0.3558,-0.2258,0.0144
2024-09-29T08:30:02.632Z,0.0119,0.2296,-0.9653,0.0338,0.0055,0.0806,0.0097,-0.0210,-0.0048,-35.365362810004015,149.09506469978865,618.6759,0.0000,0.3558,-0.2258,0.0142
2024-09-29T08:30:02.642Z,0.0265,0.2132,-1.0008,0.0338,0.0055,0.0806,0.0112,0.0306,-0.0068,-35.365362810004015,149.09506469978865,618.6759,0.0000,0.3558,-0.2258,0.0143
2024-09-29T08:30:02.656Z,0.0192,0.2265,-0.9540,0.0338,0.0055,0.0806,0.0128,0.0096,0.0003,-35.365362810004015,149.09506469978865,618.6759,0.0000,0.3558,-0.2258,0.0144
2024-09-29T08:30:02.661Z,-0.0088,0.2259,-0.9715,0.0338,0.0055,0.0806,0.0128,0.0096,0.0003,-35.365362810004015,149.09506469978865,618.6759,0.0000,0.3558,-0.2258,0.0144
2024-09-29T08:30:02.672Z,0.0274,0.2211,-0.9611,0.0338,0.0055,0.0806,-0.0023,-0.0134,-0.0039,-35.365362810004015,149.09506469978865,618.6759,0.0000,0.3558,-0.2258,0.0142
2024-09-29T08:30:02.682Z,0.0272,0.2146,-1.0055,0.0338,0.0055,0.0806,0.0040,0.0176,-0.0063,-35.365362810004015,149.09506469978865,618.6759,0.0000,0.3558,-0.2258,0.0144
2024-09-29T08:30:02.692Z,0.0092,0.2262,-0.9507,0.0338,0.0055,0.0806,0.0095,-0.0094,-0.0074,-35.365362810004015,149.09506469978865,618.6759,0.0000,0.3558,-0.2258,0.0144
2024-09-29T08:30:02.705Z,-0.0115,0.2328,-0.9760,0.0338,0.0055,0.0806,0.0156,0.0224,-0.0029,-35.365362810004015,149.09506469978865,618.6759,0.0000,0.3558,-0.2257,0.0143
2024-09-29T08:30:02.711Z,0.0265,0.2175,-0.9689,0.0338,0.0055,0.0806,0.0047,0.0109,-0.0051,-35.365362810004015,149.09506469978865,618.6759,0.0000,0.3558,-0.2258,0.0142
2024-09-29T08:30:02.722Z,0.0246,0.2195,-0.9896,0.0338,0.0055,0.0806,0.0017,-0.0022,-0.0101,-35.365362810004015,149.09506469978865,618.6759,0.0000,0.3558,-0.2257,0.0144
2024-09-29T08:30:02.732Z,0.0051,0.2223,-0.9533,0.0338,0.0055,0.0806,0.0073,-0.0039,-0.0086,-35.365362810004015,149.09506469978865,618.6759,0.0000,0.3558,-0.2258,0.0144
2024-09-29T08:30:02.741Z,0.0082,0.2311,-0.9733,0.0338,0.0055,0.0806,0.0121,0.0068,-0.0053,-35.365362810004015,149.09506469978865,618.6759,0.0000,0.3558,-0.2257,0.0142
2024-09-29T08:30:02.755Z,0.0334,0.2128,-0.9923,0.0338,0.0055,0.0806,0.0122,0.0158,-0.0054,-35.365362810004015,149.09506469978865,618.6759,0.0000,0.3558,-0.2258,0.0143
2024-09-29T08:30:02.761Z,0.0208,0.2225,-0.9667,0.0338,0.0055,0.0806,0.0029,0.0039,-0.0092,-35.365362810004015,149.09506469978865,618.6759,0.0000,0.3558,-0.2257,0.0144
2024-09-29T08:30:02.772Z,-0.0122,0.2244,-0.9626,0.0338,0.0055,0.0806,0.0088,0.0140,-0.0045,-35.365362810004015,149.09506469978865,618.6759,0.0000,0.3558,-0.2257,0.0144
2024-09-29T08:30:02.782Z,0.0119,0.2288,-0.9615,0.0338,0.0055,0.0806,0.0073,-0.0228,-0.0076,-35.365362810004015,149.09506469978865,618.6759,0.0000,0.3558,-0.2258,0.0142
2024-09-29T08:30:02.791Z,0.0247,0.2134,-1.0022,0.0338,0.0055,0.0806,0.0091,0.0313,-0.0056,-35.365362810004015,149.09506469978865,618.6759,0.0000,0.3558,-0.2258,0.0143
2024-09-29T08:30:02.806Z,0.0180,0.2264,-0.9538,0.0338,0.0055,0.0806,0.0067,0.0071,-0.0134,-35.365362810004015,149.09506469978865,618.6759,0.0000,0.3558,-0.2257,0.0144
2024-09-29T08:30:02.811Z,-0.0094,0.2270,-0.9731,0.0338,0.0055,0.0806,0.0105,0.0109,-0.0037,-35.365362810004015,149.09506469978865,618.6759,0.0000,0.3558,-0.2257,0.0144
2024-09-29T08:30:02.822Z,0.0269,0.2191,-0.9629,0.0338,0.0055,0.0806,-0.0008,-0.0142,-0.0062,-35.365362810004015,149.09506469978865,618.6759,0.0000,0.3558,-0.2258,0.0142
2024-09-29T08:30:02.831Z,0.0266,0.2144,-1.0035,0.0338,0.0055,0.0806,0.0010,0.0114,-0.0052,-35.365362810004015,149.09506469978865,618.6759,0.0000,0.3558,-0.2257,0.0144
2024-09-29T08:30:02.841Z,0.0078,0.2245,-0.9478,0.0338,0.0055,0.0806,0.0102,-0.0077,-0.0089,-35.365362810004015,149.09506469978865,618.6759,0.0000,0.3558,-0.2257,0.0144
2024-09-29T08:30:02.856Z,-0.0083,0.2332,-0.9769,0.0338,0.0055,0.0806,0.0134,0.0193,-0.0043,-35.365362810004015,149.09506469978865,618.6759,0.0000,0.3558,-0.2257,0.0143
2024-09-29T08:30:02.861Z,0.0273,0.2162,-0.9749,0.0338,0.0055,0.0806,0.0057,0.0121,-0.0041,-35.365362810004015,149.09506469978865,618.6759,0.0000,0.3558,-0.2257,0.0142
2024-09-29T08:30:02.871Z,0.0258,0.2203,-0.9890,0.0338,0.0055,0.0806,0.0055,0.0000,-0.0117,-35.365362810004015,149.09506469978865,618.6759,0.0000,0.3558,-0.2257,0.0143
2024-09-29T08:30:02.881Z,0.0041,0.2213,-0.9551,0.0338,0.0055,0.0806,0.0074,0.0003,-0.0050,-35.365362810004015,149.09506469978865,618.6759,0.0000,0.3558,-0.2257,0.0143
2024-09-29T08:30:02.891Z,0.0103,0.2295,-0.9686,0.0338,0.0055,0.0806,0.0132,0.0034,-0.0022,-35.365362810004015,149.09506469978865,618.6759,0.0000,0.3558,-0.2257,0.0142
2024-09-29T08:30:02.907Z,0.0306,0.2133,-0.9944,0.0338,0.0055,0.0806,0.0135,0.0231,-0.0060,-35.365362810004015,149.09506469978865,618.6759,0.0000,0.3559,-0.2257,0.0143
2024-09-29T08:30:02.911Z,0.0202,0.2231,-0.9614,0.0338,0.0055,0.0806,0.0059,0.0058,-0.0097,-35.365362810004015,149.09506469978865,618.6759,0.0000,0.3559,-0.2256,0.0144
2024-09-29T08:30:02.922Z,-0.0130,0.2240,-0.9638,0.0338,0.0055,0.0806,0.0087,0.0095,-0.0007,-35.365362810004015,149.09506469978865,618.6759,0.0000,0.3559,-0.2257,0.0143
2024-09-29T08:30:02.931Z,0.0152,0.2266,-0.9614,0.0338,0.0055,0.0806,0.0055,-0.0231,-0.0067,-35.365362810004015,149.09506469978865,618.6759,0.0000,0.3558,-0.2257,0.0142
2024-09-29T08:30:02.941Z,0.0236,0.2134,-1.0039,0.0338,0.0055,0.0806,0.0099,0.0302,-0.0072,-35.365362810004015,149.09506469978865,618.6759,0.0000,0.3559,-0.2257,0.0143
2024-09-29T08:30:02.956Z,0.0153,0.2263,-0.9506,0.0338,0.0055,0.0806,0.0053,0.0046,-0.0085,-35.365362810004015,149.09506469978865,618.6759,0.0000,0.3559,-0.2257,0.0144
2024-09-29T08:30:02.961Z,-0.0076,0.2289,-0.9745,0.0338,0.0055,0.0806,0.0126,0.0104,-0.0040,-35.365362810004015,149.09506469978865,618.6759,0.0000,0.3559,-0.2257,0.0144
2024-09-29T08:30:02.973Z,0.0297,0.2186,-0.9647,0.0338,0.0055,0.0806,0.0004,-0.0030,-0.0055,-35.365362810004015,149.09506469978865,618.6759,0.0000,0.3558,-0.2257,0.0142
2024-09-29T08:30:02.981Z,0.0263,0.2163,-0.9988,0.0338,0.0055,0.0806,0.0028,0.0066,-0.0070,-35.365362810004015,149.09506469978865,618.6759,0.0000,0.3559,-0.2256,0.0144
2024-09-29T08:30:02.991Z,0.0060,0.2242,-0.9508,0.0338,0.0055,0.0806,0.0075,-0.0120,-0.0084,-35.365362810004015,149.09506469978865,618.6759,0.0000,0.3559,-0.2256,0.0144
2024-09-29T08:30:03.001Z,-0.0043,0.2338,-0.9769,0.0338,0.0055,0.0806,0.0124,0.0200,-0.0038,-35.365362810004015,149.09506469978865,618.6759,0.0000,0.3559,-0.2256,0.0143
2024-09-29T08:30:03.011Z,0.0271,0.2157,-0.9771,0.0338,0.0055,0.0806,0.0072,0.0131,-0.0050,-35.365362810004015,149.09506469978865,618.6759,0.0000,0.3559,-0.2257,0.0142
2024-09-29T08:30:03.023Z,0.0233,0.2221,-0.9795,0.0338,0.0055,0.0806,0.0014,-0.0011,-0.0103,-35.365362810004015,149.09506469978865,618.6759,0.0000,0.3558,-0.2256,0.0144
2024-09-29T08:30:03.031Z,0.0009,0.2219,-0.9568,0.0338,0.0055,0.0806,0.0062,0.0077,-0.0087,-35.365362810004015,149.09506469978865,618.6759,0.0000,0.3558,-0.2257,0.0144
2024-09-29T08:30:03.041Z,0.0138,0.2292,-0.9679,0.0338,0.0055,0.0806,0.0132,-0.0093,-0.0034,-35.365362810004015,149.09506469978865,618.6759,0.0000,0.3558,-0.2257,0.0142
2024-09-29T08:30:03.051Z,0.0309,0.2139,-0.9999,0.0338,0.0055,0.0806,0.0124,0.0250,-0.0063,-35.365362810004015,149.09506469978865,618.6759,0.0000,0.3558,-0.2257,0.0143
2024-09-29T08:30:03.061Z,0.0204,0.2239,-0.9579,0.0338,0.0055,0.0806,0.0075,0.0079,-0.0080,-35.365362810004015,149.09506469978865,618.6759,0.0000,0.3558,-0.2256,0.0144
2024-09-29T08:30:03.071Z,-0.0131,0.2253,-0.9695,0.0338,0.0055,0.0806,0.0110,0.0104,-0.0035,-35.365362810004015,149.09506469978865,618.6759,0.0000,0.3558,-0.2256,0.0144
2024-09-29T08:30:03.081Z,0.0184,0.2251,-0.9608,0.0338,0.0055,0.0806,0.0024,-0.0229,-0.0100,-35.365362810004015,149.09506469978865,618.6759,0.0000,0.3558,-0.2256,0.0142
2024-09-29T08:30:03.091Z,0.0237,0.2153,-1.0036,0.0338,0.0055,0.0806,0.0049,0.0253,-0.0064,-35.365362810004015,149.09506469978865,618.6759,0.0000,0.3559,-0.2256,0.0143
2024-09-29T08:30:03.101Z,0.0159,0.2258,-0.9510,0.0338,0.0055,0.0806,0.0093,0.0001,-0.0094,-35.365362810004015,149.09506469978865,618.6759,0.0000,0.3559,-0.2256,0.0143
2024-09-29T08:30:03.111Z,-0.0053,0.2292,-0.9784,0.0338,0.0055,0.0806,0.0134,0.0125,-0.0039,-35.365362810004015,149.09506469978865,618.6759,0.0000,0.3559,-0.2256,0.0143
2024-09-29T08:30:03.121Z,0.0311,0.2175,-0.9672,0.0338,0.0055,0.0806,0.0026,0.0042,-0.0050,-35.365362810004015,149.09506469978865,618.6759,0.0000,0.3559,-0.2256,0.0142
2024-09-29T08:30:03.131Z,0.0240,0.2180,-0.9930,0.0338,0.0055,0.0806,0.0008,-0.0014,-0.0112,-35.365362810004015,149.09506469978865,618.6759,0.0000,0.3559,-0.2256,0.0144
2024-09-29T08:30:03.141Z,0.0022,0.2243,-0.9518,0.0338,0.0055,0.0806,0.0092,-0.0076,-0.0091,-35.365362810004015,149.09506469978865,618.6759,0.0000,0.3559,-0.2256,0.0145
2024-09-29T08:30:03.151Z,-0.0035,0.2334,-0.9745,0.0338,0.0055,0.0806,0.0099,0.0191,-0.0048,-35.365362810004015,149.09506469978865,618.6759,0.0000,0.3559,-0.2256,0.0143
2024-09-29T08:30:03.161Z,0.0280,0.2139,-0.9833,0.0338,0.0055,0.0806,0.0098,0.0156,-0.0090,-35.365362810004015,149.09506469978865,618.6759,0.0000,0.3559,-0.2256,0.0143
2024-09-29T08:30:03.173Z,0.0239,0.2229,-0.9751,0.0338,0.0055,0.0806,0.0024,-0.0003,-0.0122,-35.365362810004015,149.09506469978865,618.6759,0.0000,0.3559,-0.2255,0.0144
2024-09-29T08:30:03.181Z,-0.0024,0.2206,-0.9602,0.0338,0.0055,0.0806,0.0069,0.0098,-0.0073,-35.365362810004015,149.09506469978865,618.6759,0.0000,0.3559,-0.2256,0.0144
2024-09-29T08:30:03.191Z,0.0178,0.2277,-0.9650,0.0338,0.0055,0.0806,0.0098,-0.0143,-0.0024,-35.365362810004015,149.09506469978865,618.6759,0.0000,0.3559,-0.2256,0.0143
2024-09-29T08:30:03.201Z,0.0311,0.2133,-1.0011,0.0338,0.0055,0.0806,0.0100,0.0292,-0.0069,-35.365362810004015,149.09506469978865,618.6759,0.0000,0.3559,-0.2256,0.0144
2024-09-29T08:30:03.211Z,0.0183,0.2248,-0.9544,0.0338,0.0055,0.0806,0.0052,0.0090,-0.0108,-35.365362810004015,149.09506469978865,618.6759,0.0000,0.3559,-0.2255,0.0145
2024-09-29T08:30:03.223Z,-0.0154,0.2272,-0.9714,0.0338,0.0055,0.0806,0.0116,0.0100,0.0011,-35.365362810004015,149.09506469978865,618.6759,0.0000,0.3559,-0.2256,0.0144
2024-09-29T08:30:03.231Z,0.0202,0.2242,-0.9587,0.0338,0.0055,0.0806,0.0022,-0.0181,-0.0076,-35.365362810004015,149.09506469978865,618.6759,0.0000,0.3559,-0.2256,0.0142
2024-09-29T08:30:03.241Z,0.0235,0.2155,-1.0010,0.0338,0.0055,0.0806,0.0044,0.0182,-0.0087,-35.365362810004015,149.09506469978865,618.6759,0.0000,0.3559,-0.2256,0.0143
2024-09-29T08:30:03.251Z,0.0121,0.2254,-0.9501,0.0338,0.0055,0.0806,0.0107,-0.0057,-0.0082,-35.365362810004015,149.09506469978865,618.6759,0.0000,0.3559,-0.2256,0.0144
2024-09-29T08:30:03.261Z,-0.0064,0.2305,-0.9759,0.0338,0.0055,0.0806,0.0141,0.0173,-0.0036,-35.365362810004015,149.09506469978865,618.6759,0.0000,0.3559,-0.2255,0.0144
2024-09-29T08:30:03.274Z,0.0308,0.2161,-0.9679,0.0338,0.0055,0.0806,0.0046,0.0134,-0.0072,-35.365362810004015,149.09506469978865,618.6759,0.0000,0.3559,-0.2256,0.0143
2024-09-29T08:30:03.281Z,0.0225,0.2190,-0.9895,0.0338,0.0055,0.0806,0.0017,-0.0011,-0.0099,-35.365362810004015,149.09506469978865,618.6759,0.0000,0.3560,-0.2255,0.0145
2024-09-29T08:30:03.291Z,0.0002,0.2238,-0.9539,0.0338,0.0055,0.0806,0.0072,-0.0048,-0.0089,-35.365362810004015,149.09506469978865,618.6759,0.0000,0.3559,-0.2255,0.0145
2024-09-29T08:30:03.301Z,0.0005,0.2338,-0.9740,0.0338,0.0055,0.0806,0.0141,0.0112,-0.0053,-35.365362810004015,149.09506469978865,618.6759,0.0000,0.3559,-0.2255,0.0143
2024-09-29T08:30:03.311Z,0.0274,0.2145,-0.9891,0.0338,0.0055,0.0806,0.0106,0.0119,-0.0072,-35.365362810004015,149.09506469978865,618.6759,0.0000,0.3559,-0.2256,0.0143
2024-09-29T08:30:03.325Z,0.0224,0.2244,-0.9722,0.0338,0.0055,0.0806,0.0030,0.0051,-0.0085,-35.365362810004015,149.09506469978865,618.6759,0.0000,0.3559,-0.2255,0.0144
2024-09-29T08:30:03.331Z,-0.0040,0.2230,-0.9621,0.0338,0.0055,0.0806,0.0092,0.0088,-0.0056,-35.365362810004015,149.09506469978865,618.6759,0.0000,0.3559,-0.2256,0.0144
2024-09-29T08:30:03.341Z,0.0228,0.2269,-0.9628,0.0338,0.0055,0.0806,0.0081,-0.0178,-0.0053,-35.365362810004015,149.09506469978865,618.6759,0.0000,0.3559,-0.2256,0.0142
2024-09-29T08:30:03.351Z,0.0315,0.2137,-1.0056,0.0338,0.0055,0.0806,0.0096,0.0270,-0.0063,-35.365362810004015,149.09506469978865,618.6759,0.0000,0.3559,-0.2256,0.0144
2024-09-29T08:30:03.361Z,0.0170,0.2254,-0.9535,0.0338,0.0055,0.0806,0.0049,0.0107,-0.0076,-35.365362810004015,149.09506469978865,618.6759,0.0000,0.3559,-0.2255,0.0145
2024-09-29T08:30:03.374Z,-0.0149,0.2284,-0.9718,0.0338,0.0055,0.0806,0.0161,0.0104,-0.0053,-35.365362810004015,149.09506469978865,618.6759,0.0000,0.3559,-0.2255,0.0144
2024-09-29T08:30:03.381Z,0.0216,0.2220,-0.9577,0.0338,0.0055,0.0806,0.0008,-0.0176,-0.0071,-35.365362810004015,149.09506469978865,618.6759,0.0000,0.3559,-0.2256,0.0142
2024-09-29T08:30:03.391Z,0.0226,0.2159,-0.9994,0.0338,0.0055,0.0806,0.0000,0.0115,-0.0068,-35.365362810004015,149.09506469978865,618.6759,0.0000,0.3559,-0.2255,0.0144
2024-09-29T08:30:03.401Z,0.0095,0.2249,-0.9505,0.0338,0.0055,0.0806,0.0089,-0.0055,-0.0074,-35.365362810004015,149.09506469978865,618.6759,0.0000,0.3559,-0.2255,0.0144
2024-09-29T08:30:03.411Z,-0.0036,0.2313,-0.9764,0.0338,0.0055,0.0806,0.0135,0.0173,-0.0029,-35.365362810004015,149.09506469978865,618.6759,0.0000,0.3559,-0.2255,0.0143
2024-09-29T08:30:03.424Z,0.0332,0.2153,-0.9756,0.0338,0.0055,0.0806,0.0075,0.0115,-0.0058,-35.365362810004015,149.09506469978865,618.6759,0.0000,0.3559,-0.2256,0.0143
2024-09-29T08:30:03.431Z,0.0248,0.2207,-0.9856,0.0338,0.0055,0.0806,0.0020,-0.0015,-0.0099,-35.365362810004015,149.09506469978865,618.6759,0.0000,0.3559,-0.2255,0.0145
2024-09-29T08:30:03.441Z,-0.0023,0.2223,-0.9554,0.0338,0.0055,0.0806,0.0086,-0.0000,-0.0122,-35.365362810004015,149.09506469978865,618.6759,0.0000,0.3559,-0.2255,0.0145
2024-09-29T08:30:03.451Z,0.0040,0.2329,-0.9713,0.0338,0.0055,0.0806,0.0130,0.0024,-0.0024,-35.365362810004015,149.09506469978865,618.6759,0.0000,0.3559,-0.2255,0.0143
2024-09-29T08:30:03.461Z,0.0277,0.2136,-0.9916,0.0338,0.0055,0.0806,0.0144,0.0186,-0.0066,-35.365362810004015,149.09506469978865,618.6759,0.0000,0.3559,-0.2256,0.0143
2024-09-29T08:30:03.474Z,0.0237,0.2245,-0.9683,0.0338,0.0055,0.0806,0.0040,0.0087,-0.0115,-35.365362810004015,149.09506469978865,618.6759,0.0000,0.3559,-0.2255,0.0144
2024-09-29T08:30:03.481Z,-0.0043,0.2213,-0.9666,0.0338,0.0055,0.0806,0.0085,0.0151,-0.0053,-35.365362810004015,149.09506469978865,618.6759,0.0000,0.3559,-0.2255,0.0143
2024-09-29T08:30:03.491Z,0.0233,0.2243,-0.9606,0.0338,0.0055,0.0806,0.0052,-0.0267,-0.0060,-35.365362810004015,149.09506469978865,618.6759,0.0000,0.3559,-0.2256,0.0142
2024-09-29T08:30:03.501Z,0.0283,0.2128,-1.0039,0.0338,0.0055,0.0806,0.0064,0.0242,-0.0075,-35.365362810004015,149.09506469978865,618.6759,0.0000,0.3559,-0.2255,0.0143
2024-09-29T08:30:03.511Z,0.0130,0.2239,-0.9500,0.0338,0.0055,0.0806,0.0077,0.0010,-0.0106,-35.365362810004015,149.09506469978865,618.6759,0.0000,0.3559,-0.2255,0.0144
2024-09-29T08:30:03.524Z,-0.0164,0.2273,-0.9731,0.0338,0.0055,0.0806,0.0134,0.0130,-0.0028,-35.365362810004015,149.09506469978865,618.6759,0.0000,0.3559,-0.2255,0.0143
2024-09-29T08:30:03.531Z,0.0233,0.2194,-0.9598,0.0338,0.0055,0.0806,-0.0030,-0.0121,-0.0089,-35.365362810004015,149.09506469978865,618.6759,0.0000,0.3559,-0.2256,0.0142
2024-09-29T08:30:03.541Z,0.0253,0.2162,-0.9974,0.0338,0.0055,0.0806,0.0024,0.0160,-0.0111,-35.365362810004015,149.09506469978865,618.6759,0.0000,0.3559,-0.2255,0.0143
2024-09-29T08:30:03.551Z,0.0107,0.2235,-0.9514,0.0338,0.0055,0.0806,0.0064,-0.0160,-0.0109,-35.365362810004015,149.09506469978865,618.6759,0.0000,0.3559,-0.2256,0.0144
2024-09-29T08:30:03.561Z,-0.0003,0.2302,-0.9755,0.0338,0.0055,0.0806,0.0142,0.0225,-0.0060,-35.365362810004015,149.09506469978865,618.6759,0.0000,0.3559,-0.2256,0.0143
2024-09-29T08:30:03.574Z,0.0326,0.2131,-0.9792,0.0338,0.0055,0.0806,0.0047,0.0229,-0.0046,-35.365362810004015,149.09506469978865,618.6759,0.0000,0.3559,-0.2256,0.0143
2024-09-29T08:30:03.581Z,0.0234,0.2204,-0.9810,0.0338,0.0055,0.0806,0.0031,-0.0067,-0.0109,-35.365362810004015,149.09506469978865,618.6759,0.0000,0.3559,-0.2255,0.0145
2024-09-29T08:30:03.591Z,-0.0051,0.2236,-0.9579,0.0338,0.0055,0.0806,0.0080,0.0024,-0.0064,-35.365362810004015,149.09506469978865,618.6759,0.0000,0.3559,-0.2256,0.0145
