time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,latitude,longitude,altitude,speed,yaw,pitch,roll
2024-09-29T22:49:05.021Z,-0.0445,0.2231,-0.9506,0.0338,0.0055,0.0806,0.0085,0.0054,-0.0029,-35.40148998613972,149.11443611620842,667.3858,0.6700,-1.3285,-0.2177,-0.0154
2024-09-29T22:49:05.031Z,-0.0075,0.2086,-0.9823,0.0338,0.0055,0.0806,0.0004,0.0135,-0.0068,-35.40148998613972,149.11443611620842,667.3858,0.6700,-1.3285,-0.2177,-0.0154
2024-09-29T22:49:05.040Z,-0.0075,0.2086,-0.9823,0.0338,0.0055,0.0806,0.0004,0.0135,-0.0068,-35.40148998613972,149.11443611620842,667.3858,0.6700,-1.3285,-0.2178,-0.0155
2024-09-29T22:49:05.051Z,-0.0111,0.2308,-0.9545,0.0338,0.0055,0.0806,0.0125,0.0034,-0.0038,-35.40148998613972,149.11443611620842,667.3858,0.6700,-1.3285,-0.2178,-0.0154
2024-09-29T22:49:05.062Z,-0.0111,0.2308,-0.9545,0.0338,0.0055,0.0806,0.0123,0.0010,-0.0012,-35.40148998613972,149.11443611620842,667.3858,0.6700,-1.3285,-0.2178,-0.0153
2024-09-29T22:49:05.071Z,0.0037,0.1993,-0.9868,0.0338,0.0055,0.0806,-0.0016,0.0156,-0.0101,-35.40148998613972,149.11443611620842,667.3858,0.6700,-1.3285,-0.2178,-0.0154
2024-09-29T22:49:05.081Z,0.0046,0.2116,-0.9971,0.0338,0.0055,0.0806,0.0044,0.0054,-0.0085,-35.40148998613972,149.11443611620842,667.3858,0.6700,-1.3285,-0.2178,-0.0155
2024-09-29T22:49:05.091Z,0.0046,0.2116,-0.9971,0.0338,0.0055,0.0806,0.0217,-0.0008,-0.0043,-35.40148998613972,149.11443611620842,667.3858,0.6700,-1.3285,-0.2178,-0.0154
2024-09-29T22:49:05.101Z,-0.0246,0.2315,-0.9436,0.0338,0.0055,0.0806,0.0108,0.0024,-0.0065,-35.40148998613972,149.11443611620842,667.3858,0.6700,-1.3285,-0.2178,-0.0154
2024-09-29T22:49:05.114Z,-0.0412,0.2186,-0.9633,0.0338,0.0055,0.0806,0.0039,0.0069,-0.0138,-35.40148998613972,149.11443611620842,667.3858,0.6700,-1.3285,-0.2178,-0.0156
2024-09-29T22:49:05.121Z,-0.0002,0.2200,-0.9835,0.0338,0.0055,0.0806,0.0067,0.0002,-0.0136,-35.40148998613972,149.11443611620842,667.3858,0.6700,-1.3285,-0.2178,-0.0155
2024-09-29T22:49:05.131Z,-0.0358,0.2316,-0.9367,0.0338,0.0055,0.0806,0.0126,0.0091,-0.0013,-35.40148998613972,149.11443611620842,667.3858,0.6700,-1.3285,-0.2178,-0.0154
2024-09-29T22:49:05.142Z,-0.0358,0.2316,-0.9367,0.0338,0.0055,0.0806,0.0049,0.0133,-0.0043,-35.40148998613972,149.11443611620842,667.3858,0.6700,-1.3285,-0.2177,-0.0154
2024-09-29T22:49:05.151Z,0.0165,0.1957,-1.0125,0.0338,0.0055,0.0806,-0.0008,0.0121,-0.0121,-35.40148998613972,149.11443611620842,667.3858,0.6700,-1.3285,-0.2178,-0.0156
2024-09-29T22:49:05.163Z,0.0165,0.1957,-1.0125,0.0338,0.0055,0.0806,0.0139,-0.0042,-0.0076,-35.40148998613972,149.11443611620842,667.3858,0.6700,-1.3285,-0.2178,-0.0155
2024-09-29T22:49:05.171Z,-0.0495,0.2263,-0.9441,0.0338,0.0055,0.0806,0.0139,-0.0042,-0.0076,-35.40148998613972,149.11443611620842,667.3858,0.6700,-1.3285,-0.2178,-0.0154
2024-09-29T22:49:05.181Z,-0.0191,0.2070,-0.9821,0.0338,0.0055,0.0806,-0.0008,0.0115,-0.0072,-35.40148998613972,149.11443611620842,667.3858,0.6700,-1.3285,-0.2178,-0.0154
2024-09-29T22:49:05.191Z,0.0025,0.2030,-1.0073,0.0338,0.0055,0.0806,0.0030,0.0120,-0.0073,-35.40148998613972,149.11443611620842,667.3858,0.6700,-1.3285,-0.2178,-0.0155
2024-09-29T22:49:05.201Z,0.0025,0.2030,-1.0073,0.0338,0.0055,0.0806,0.0246,0.0003,-0.0065,-35.40148998613972,149.11443611620842,667.3858,0.6700,-1.3285,-0.2178,-0.0154
2024-09-29T22:49:05.215Z,-0.0132,0.2321,-0.9467,0.0338,0.0055,0.0806,0.0147,0.0016,-0.0021,-35.40148998613972,149.11443611620842,667.3858,0.6700,-1.3285,-0.2178,-0.0154
2024-09-29T22:49:05.221Z,-0.0399,0.2214,-0.9568,0.0338,0.0055,0.0806,-0.0058,0.0204,-0.0077,-35.40148998613972,149.11443611620842,667.3858,0.6700,-1.3285,-0.2178,-0.0156
2024-09-29T22:49:05.232Z,0.0101,0.2124,-1.0035,0.0338,0.0055,0.0806,0.0017,0.0014,-0.0078,-35.40148998613972,149.11443611620842,667.3858,0.6700,-1.3286,-0.2179,-0.0156
2024-09-29T22:49:05.242Z,0.0101,0.2124,-1.0035,0.0338,0.0055,0.0806,0.0167,-0.0101,-0.0047,-35.40148998613972,149.11443611620842,667.3858,0.6700,-1.3286,-0.2178,-0.0155
2024-09-29T22:49:05.251Z,-0.0253,0.2287,-0.9412,0.0338,0.0055,0.0806,0.0113,-0.0007,-0.0072,-35.40148998613972,149.11443611620842,667.3858,0.6700,-1.3285,-0.2178,-0.0154
2024-09-29T22:49:05.264Z,-0.0401,0.2190,-0.9684,0.0338,0.0055,0.0806,-0.0012,0.0103,-0.0071,-35.40148998613972,149.11443611620842,667.3858,0.6700,-1.3285,-0.2178,-0.0155
2024-09-29T22:49:05.270Z,0.0037,0.1969,-1.0022,0.0338,0.0055,0.0806,-0.0012,0.0103,-0.0071,-35.40148998613972,149.11443611620842,667.3858,0.6700,-1.3286,-0.2178,-0.0155
2024-09-29T22:49:05.281Z,-0.0344,0.2274,-0.9474,0.0338,0.0055,0.0806,0.0140,0.0107,-0.0043,-35.40148998613972,149.11443611620842,667.3858,0.6700,-1.3286,-0.2178,-0.0154
2024-09-29T22:49:05.291Z,-0.0344,0.2274,-0.9474,0.0338,0.0055,0.0806,0.0140,0.0107,-0.0043,-35.40148998613972,149.11443611620842,667.3858,0.6700,-1.3285,-0.2178,-0.0155
2024-09-29T22:49:05.301Z,-0.0145,0.2080,-0.9762,0.0338,0.0055,0.0806,-0.0074,0.0165,-0.0111,-35.40148998613972,149.11443611620842,667.3858,0.6700,-1.3286,-0.2178,-0.0157
2024-09-29T22:49:05.315Z,0.0073,0.1982,-1.0097,0.0338,0.0055,0.0806,0.0088,0.0100,-0.0046,-35.40148998613972,149.11443611620842,667.3858,0.6700,-1.3286,-0.2178,-0.0156
2024-09-29T22:49:05.320Z,-0.0115,0.2302,-0.9554,0.0338,0.0055,0.0806,0.0088,0.0100,-0.0046,-35.40148998613972,149.11443611620842,667.3858,0.6700,-1.3286,-0.2178,-0.0155
2024-09-29T22:49:05.331Z,-0.0465,0.2231,-0.9503,0.0338,0.0055,0.0806,-0.0018,0.0084,-0.0102,-35.40148998613972,149.11443611620842,667.3858,0.6700,-1.3285,-0.2178,-0.0155
2024-09-29T22:49:05.341Z,-0.0027,0.2055,-0.9865,0.0338,0.0055,0.0806,-0.0018,0.0084,-0.0102,-35.40148998613972,149.11443611620842,667.3858,0.6700,-1.3286,-0.2178,-0.0156
2024-09-29T22:49:05.351Z,0.0105,0.2105,-1.0025,0.0338,0.0055,0.0806,0.0174,0.0048,-0.0021,-35.40148998613972,149.11443611620842,667.3858,0.6700,-1.3286,-0.2178,-0.0155
2024-09-29T22:49:05.371Z,-0.0338,0.2187,-0.9656,0.0338,0.0055,0.0806,0.0174,0.0048,-0.0021,-35.40148998613972,149.11443611620842,667.3858,0.6700,-1.3286,-0.2178,-0.0155
2024-09-29T22:49:05.381Z,0.0040,0.1984,-0.9946,0.0338,0.0055,0.0806,0.0091,0.0027,-0.0082,-35.40148998613972,149.11443611620842,667.3858,0.6700,-1.3286,-0.2179,-0.0156
2024-09-29T22:49:05.390Z,-0.0040,0.2189,-0.9794,0.0338,0.0055,0.0806,0.0091,0.0027,-0.0082,-35.40148998613972,149.11443611620842,667.3858,0.6700,-1.3286,-0.2178,-0.0155
2024-09-29T22:49:05.401Z,-0.0388,0.2286,-0.9414,0.0338,0.0055,0.0806,0.0169,0.0023,-0.0022,-35.40148998613972,149.11443611620842,667.3858,0.6700,-1.3286,-0.2177,-0.0155
2024-09-29T22:49:05.414Z,-0.0292,0.2179,-0.9695,0.0338,0.0055,0.0806,0.0067,0.0093,-0.0039,-35.40148998613972,149.11443611620842,667.3858,0.6700,-1.3286,-0.2178,-0.0156
2024-09-29T22:49:05.420Z,0.0061,0.1977,-0.9992,0.0338,0.0055,0.0806,0.0008,0.0009,-0.0110,-35.40148998613972,149.11443611620842,667.3858,0.6700,-1.3286,-0.2178,-0.0156
2024-09-29T22:49:05.432Z,-0.0033,0.2263,-0.9721,0.0338,0.0055,0.0806,0.0102,0.0042,-0.0039,-35.40148998613972,149.11443611620842,667.3858,0.6700,-1.3286,-0.2178,-0.0155
2024-09-29T22:49:05.442Z,-0.0416,0.2248,-0.9478,0.0338,0.0055,0.0806,0.0102,0.0042,-0.0039,-35.40148998613972,149.11443611620842,667.3858,0.6700,-1.3286,-0.2178,-0.0155
2024-09-29T22:49:05.451Z,-0.0102,0.2098,-0.9768,0.0338,0.0055,0.0806,0.0017,0.0177,-0.0056,-35.40148998613972,149.11443611620842,667.3858,0.6700,-1.3286,-0.2178,-0.0155
2024-09-29T22:49:05.464Z,0.0079,0.2027,-1.0094,0.0338,0.0055,0.0806,-0.0025,0.0097,-0.0111,-35.40148998613972,149.11443611620842,667.3858,0.6700,-1.3286,-0.2178,-0.0154
2024-09-29T22:49:05.471Z,-0.0138,0.2345,-0.9580,0.0338,0.0055,0.0806,0.0177,-0.0021,-0.0084,-35.40148998613972,149.11443611620842,667.3858,0.6700,-1.3286,-0.2178,-0.0154
2024-09-29T22:49:05.482Z,-0.0483,0.2260,-0.9556,0.0338,0.0055,0.0806,0.0136,0.0051,-0.0009,-35.40148998613972,149.11443611620842,667.3858,0.6700,-1.3286,-0.2178,-0.0155
2024-09-29T22:49:05.491Z,-0.0024,0.2034,-0.9891,0.0338,0.0055,0.0806,-0.0041,0.0147,-0.0107,-35.40148998613972,149.11443611620842,667.3858,0.6700,-1.3286,-0.2179,-0.0156
2024-09-29T22:49:05.501Z,0.0034,0.2093,-1.0003,0.0338,0.0055,0.0806,-0.0010,0.0133,-0.0055,-35.40148998613972,149.11443611620842,667.3858,0.6700,-1.3286,-0.2179,-0.0155
2024-09-29T22:49:05.516Z,-0.0213,0.2314,-0.9398,0.0338,0.0055,0.0806,0.0146,-0.0040,-0.0112,-35.40148998613972,149.11443611620842,667.3858,0.6700,-1.3286,-0.2178,-0.0155
2024-09-29T22:49:05.520Z,-0.0413,0.2171,-0.9613,0.0338,0.0055,0.0806,0.0146,-0.0040,-0.0112,-35.40148998613972,149.11443611620842,667.3858,0.6700,-1.3286,-0.2178,-0.0156
2024-09-29T22:49:05.531Z,0.0100,0.1965,-1.0018,0.0338,0.0055,0.0806,0.0032,0.0105,-0.0073,-35.40148998613972,149.11443611620842,667.3858,0.6700,-1.3286,-0.2179,-0.0156
2024-09-29T22:49:05.541Z,0.0015,0.2180,-0.9882,0.0338,0.0055,0.0806,0.0060,-0.0016,-0.0078,-35.40148998613972,149.11443611620842,667.3858,0.6700,-1.3286,-0.2178,-0.0154
2024-09-29T22:49:05.551Z,-0.0332,0.2291,-0.9375,0.0338,0.0055,0.0806,0.0153,0.0059,-0.0038,-35.40148998613972,149.11443611620842,667.3858,0.6700,-1.3286,-0.2178,-0.0155
2024-09-29T22:49:05.566Z,-0.0308,0.2150,-0.9754,0.0338,0.0055,0.0806,0.0007,0.0070,-0.0114,-35.40148998613972,149.11443611620842,667.3858,0.6700,-1.3286,-0.2179,-0.0156
2024-09-29T22:49:05.570Z,0.0067,0.1956,-1.0056,0.0338,0.0055,0.0806,0.0007,0.0070,-0.0114,-35.40148998613972,149.11443611620842,667.3858,0.6700,-1.3287,-0.2179,-0.0155
2024-09-29T22:49:05.581Z,-0.0020,0.2282,-0.9693,0.0338,0.0055,0.0806,0.0088,0.0042,-0.0043,-35.40148998613972,149.11443611620842,667.3858,0.6700,-1.3287,-0.2178,-0.0155
2024-09-29T22:49:05.591Z,-0.0404,0.2267,-0.9458,0.0338,0.0055,0.0806,0.0136,0.0056,-0.0017,-35.40157816376109,149.11421625888823,667.6170,0.0000,-1.3286,-0.2178,-0.0155
2024-09-29T22:49:05.601Z,-0.0120,0.2049,-0.9785,0.0338,0.0055,0.0806,0.0032,0.0107,-0.0118,-35.40157816376109,149.11421625888823,667.6170,0.0000,-1.3287,-0.2179,-0.0156
2024-09-29T22:49:05.616Z,-0.0133,0.2330,-0.9495,0.0338,0.0055,0.0806,-0.0069,0.0176,-0.0059,-35.40157816376109,149.11421625888823,667.6170,0.0000,-1.3287,-0.2179,-0.0155
2024-09-29T22:49:05.620Z,-0.0133,0.2330,-0.9495,0.0338,0.0055,0.0806,0.0178,-0.0006,-0.0057,-35.40157816376109,149.11421625888823,667.6170,0.0000,-1.3287,-0.2178,-0.0154
2024-09-29T22:49:05.633Z,-0.0477,0.2222,-0.9495,0.0338,0.0055,0.0806,0.0134,0.0064,0.0015,-35.40157816376109,149.11421625888823,667.6170,0.0000,-1.3287,-0.2178,-0.0155
2024-09-29T22:49:05.640Z,-0.0030,0.2002,-0.9937,0.0338,0.0055,0.0806,-0.0033,0.0158,-0.0096,-35.40157816376109,149.11421625888823,667.6170,0.0000,-1.3287,-0.2179,-0.0155
2024-09-29T22:49:05.651Z,0.0070,0.2099,-1.0087,0.0338,0.0055,0.0806,-0.0004,0.0064,-0.0111,-35.40157816376109,149.11421625888823,667.6170,0.0000,-1.3287,-0.2179,-0.0154
2024-09-29T22:49:05.666Z,-0.0354,0.2171,-0.9639,0.0338,0.0055,0.0806,0.0178,0.0002,-0.0017,-35.40157816376109,149.11421625888823,667.6170,0.0000,-1.3287,-0.2178,-0.0154
2024-09-29T22:49:05.670Z,-0.0354,0.2171,-0.9639,0.0338,0.0055,0.0806,0.0080,0.0069,-0.0048,-35.40157816376109,149.11421625888823,667.6170,0.0000,-1.3286,-0.2178,-0.0155
2024-09-29T22:49:05.682Z,0.0092,0.1949,-1.0064,0.0338,0.0055,0.0806,-0.0041,0.0159,-0.0119,-35.40157816376109,149.11421625888823,667.6170,0.0000,-1.3287,-0.2179,-0.0155
2024-09-29T22:49:05.691Z,0.0016,0.2196,-0.9860,0.0338,0.0055,0.0806,0.0105,0.0003,-0.0089,-35.40157816376109,149.11421625888823,667.6170,0.0000,-1.3287,-0.2179,-0.0154
2024-09-29T22:49:05.701Z,-0.0347,0.2286,-0.9330,0.0338,0.0055,0.0806,0.0138,0.0067,-0.0036,-35.40157816376109,149.11421625888823,667.6170,0.0000,-1.3287,-0.2178,-0.0154
2024-09-29T22:49:05.711Z,-0.0238,0.2117,-0.9736,0.0338,0.0055,0.0806,0.0069,0.0126,-0.0080,-35.40157816376109,149.11421625888823,667.6170,0.0000,-1.3287,-0.2179,-0.0156
2024-09-29T22:49:05.720Z,0.0076,0.1949,-1.0106,0.0338,0.0055,0.0806,-0.0025,0.0134,-0.0093,-35.40157816376109,149.11421625888823,667.6170,0.0000,-1.3287,-0.2179,-0.0155
2024-09-29T22:49:05.731Z,-0.0034,0.2304,-0.9614,0.0338,0.0055,0.0806,0.0085,0.0019,-0.0029,-35.40157816376109,149.11421625888823,667.6170,0.0000,-1.3287,-0.2179,-0.0155
2024-09-29T22:49:05.741Z,-0.0427,0.2265,-0.9454,0.0338,0.0055,0.0806,0.0206,0.0006,-0.0007,-35.40157816376109,149.11421625888823,667.6170,0.0000,-1.3287,-0.2179,-0.0155
2024-09-29T22:49:05.751Z,-0.0078,0.2028,-0.9814,0.0338,0.0055,0.0806,0.0028,0.0096,-0.0089,-35.40157816376109,149.11421625888823,667.6170,0.0000,-1.3287,-0.2179,-0.0155
2024-09-29T22:49:05.761Z,0.0084,0.2022,-1.0114,0.0338,0.0055,0.0806,-0.0028,0.0080,-0.0099,-35.40157816376109,149.11421625888823,667.6170,0.0000,-1.3287,-0.2179,-0.0154
2024-09-29T22:49:05.771Z,-0.0124,0.2330,-0.9498,0.0338,0.0055,0.0806,0.0217,-0.0054,-0.0030,-35.40157816376109,149.11421625888823,667.6170,0.0000,-1.3287,-0.2179,-0.0154
2024-09-29T22:49:05.783Z,-0.0414,0.2219,-0.9585,0.0338,0.0055,0.0806,0.0140,0.0008,-0.0064,-35.40157816376109,149.11421625888823,667.6170,0.0000,-1.3287,-0.2179,-0.0155
2024-09-29T22:49:05.791Z,0.0020,0.2000,-0.9939,0.0338,0.0055,0.0806,-0.0020,0.0175,-0.0080,-35.40157816376109,149.11421625888823,667.6170,0.0000,-1.3287,-0.2179,-0.0155
2024-09-29T22:49:05.801Z,0.0040,0.2128,-0.9958,0.0338,0.0055,0.0806,0.0060,0.0052,-0.0111,-35.40157816376109,149.11421625888823,667.6170,0.0000,-1.3287,-0.2179,-0.0154
2024-09-29T22:49:05.811Z,-0.0219,0.2297,-0.9430,0.0338,0.0055,0.0806,0.0198,-0.0038,-0.0036,-35.40157816376109,149.11421625888823,667.6170,0.0000,-1.3287,-0.2179,-0.0155
2024-09-29T22:49:05.821Z,-0.0284,0.2134,-0.9679,0.0338,0.0055,0.0806,0.0104,0.0085,-0.0078,-35.40157816376109,149.11421625888823,667.6170,0.0000,-1.3287,-0.2179,-0.0156
2024-09-29T22:49:05.833Z,0.0094,0.1964,-1.0056,0.0338,0.0055,0.0806,0.0013,0.0059,-0.0101,-35.40157816376109,149.11421625888823,667.6170,0.0000,-1.3287,-0.2180,-0.0155
2024-09-29T22:49:05.841Z,-0.0016,0.2220,-0.9768,0.0338,0.0055,0.0806,0.0091,0.0016,-0.0088,-35.40157816376109,149.11421625888823,667.6170,0.0000,-1.3287,-0.2179,-0.0154
2024-09-29T22:49:05.851Z,-0.0397,0.2261,-0.9451,0.0338,0.0055,0.0806,0.0113,0.0022,-0.0028,-35.40157816376109,149.11421625888823,667.6170,0.0000,-1.3286,-0.2179,-0.0155
2024-09-29T22:49:05.861Z,-0.0178,0.2121,-0.9777,0.0338,0.0055,0.0806,0.0058,0.0042,-0.0078,-35.40157816376109,149.11421625888823,667.6170,0.0000,-1.3286,-0.2180,-0.0156
2024-09-29T22:49:05.871Z,0.0091,0.1987,-1.0054,0.0338,0.0055,0.0806,-0.0020,0.0103,-0.0103,-35.40157816376109,149.11421625888823,667.6170,0.0000,-1.3287,-0.2180,-0.0155
2024-09-29T22:49:05.883Z,-0.0041,0.2306,-0.9588,0.0338,0.0055,0.0806,0.0128,0.0040,-0.0048,-35.40157816376109,149.11421625888823,667.6170,0.0000,-1.3287,-0.2179,-0.0155
2024-09-29T22:49:05.891Z,-0.0429,0.2254,-0.9587,0.0338,0.0055,0.0806,0.0113,0.0032,-0.0027,-35.40157816376109,149.11421625888823,667.6170,0.0000,-1.3286,-0.2180,-0.0156
2024-09-29T22:49:05.901Z,-0.0032,0.2013,-0.9847,0.0338,0.0055,0.0806,-0.0010,0.0119,-0.0083,-35.40157816376109,149.11421625888823,667.6170,0.0000,-1.3287,-0.2180,-0.0156
2024-09-29T22:49:05.911Z,0.0023,0.2070,-1.0032,0.0338,0.0055,0.0806,-0.0024,0.0069,-0.0084,-35.40157816376109,149.11421625888823,667.6170,0.0000,-1.3287,-0.2180,-0.0155
2024-09-29T22:49:05.921Z,-0.0206,0.2354,-0.9438,0.0338,0.0055,0.0806,0.0185,0.0008,-0.0035,-35.40157816376109,149.11421625888823,667.6170,0.0000,-1.3287,-0.2179,-0.0155
2024-09-29T22:49:05.933Z,-0.0455,0.2222,-0.9615,0.0338,0.0055,0.0806,0.0100,0.0030,-0.0063,-35.40157816376109,149.11421625888823,667.6170,0.0000,-1.3287,-0.2179,-0.0156
2024-09-29T22:49:05.940Z,0.0055,0.1991,-0.9946,0.0338,0.0055,0.0806,0.0014,0.0132,-0.0119,-35.40157816376109,149.11421625888823,667.6170,0.0000,-1.3287,-0.2180,-0.0156
2024-09-29T22:49:05.950Z,0.0035,0.2169,-0.9930,0.0338,0.0055,0.0806,0.0060,0.0010,-0.0118,-35.40157816376109,149.11421625888823,667.6170,0.0000,-1.3287,-0.2180,-0.0156
2024-09-29T22:49:05.961Z,-0.0262,0.2326,-0.9419,0.0338,0.0055,0.0806,0.0150,0.0022,-0.0008,-35.40157816376109,149.11421625888823,667.6170,0.0000,-1.3287,-0.2179,-0.0156
2024-09-29T22:49:05.971Z,-0.0298,0.2146,-0.9687,0.0338,0.0055,0.0806,0.0054,0.0070,-0.0065,-35.40157816376109,149.11421625888823,667.6170,0.0000,-1.3287,-0.2180,-0.0157
2024-09-29T22:49:05.981Z,0.0107,0.1955,-0.9989,0.0338,0.0055,0.0806,-0.0026,0.0079,-0.0133,-35.40157816376109,149.11421625888823,667.6170,0.0000,-1.3287,-0.2180,-0.0156
2024-09-29T22:49:05.991Z,-0.0046,0.2262,-0.9790,0.0338,0.0055,0.0806,0.0079,0.0027,-0.0069,-35.40157816376109,149.11421625888823,667.6170,0.0000,-1.3287,-0.2179,-0.0155
2024-09-29T22:49:06.001Z,-0.0422,0.2302,-0.9371,0.0338,0.0055,0.0806,0.0127,0.0043,-0.0053,-35.40157816376109,149.11421625888823,667.6170,0.0000,-1.3287,-0.2179,-0.0155
2024-09-29T22:49:06.011Z,-0.0200,0.2106,-0.9781,0.0338,0.0055,0.0806,0.0012,0.0119,-0.0072,-35.40157816376109,149.11421625888823,667.6170,0.0000,-1.3287,-0.2180,-0.0157
2024-09-29T22:49:06.021Z,0.0073,0.1982,-1.0088,0.0338,0.0055,0.0806,-0.0062,0.0246,-0.0041,-35.40157816376109,149.11421625888823,667.6170,0.0000,-1.3287,-0.2180,-0.0156
2024-09-29T22:49:06.032Z,-0.0089,0.2325,-0.9503,0.0338,0.0055,0.0806,0.0113,0.0107,-0.0038,-35.40157816376109,149.11421625888823,667.6170,0.0000,-1.3287,-0.2179,-0.0156
2024-09-29T22:49:06.041Z,-0.0506,0.2273,-0.9503,0.0338,0.0055,0.0806,0.0105,0.0036,-0.0065,-35.40157816376109,149.11421625888823,667.6170,0.0000,-1.3287,-0.2180,-0.0156
2024-09-29T22:49:06.051Z,-0.0048,0.1994,-0.9893,0.0338,0.0055,0.0806,-0.0017,0.0172,-0.0060,-35.40157816376109,149.11421625888823,667.6170,0.0000,-1.3287,-0.2180,-0.0157
2024-09-29T22:49:06.061Z,0.0064,0.2057,-1.0014,0.0338,0.0055,0.0806,-0.0008,0.0121,-0.0079,-35.40157816376109,149.11421625888823,667.6170,0.0000,-1.3287,-0.2180,-0.0156
2024-09-29T22:49:06.071Z,-0.0211,0.2383,-0.9417,0.0338,0.0055,0.0806,0.0181,0.0022,-0.0040,-35.40157816376109,149.11421625888823,667.6170,0.0000,-1.3287,-0.2179,-0.0156
2024-09-29T22:49:06.083Z,-0.0483,0.2169,-0.9669,0.0338,0.0055,0.0806,0.0083,0.0099,-0.0063,-35.40157816376109,149.11421625888823,667.6170,0.0000,-1.3287,-0.2180,-0.0157
2024-09-29T22:49:06.091Z,0.0025,0.1966,-1.0013,0.0338,0.0055,0.0806,-0.0041,0.0175,-0.0117,-35.40157816376109,149.11421625888823,667.6170,0.0000,-1.3287,-0.2180,-0.0157
2024-09-29T22:49:06.101Z,0.0013,0.2191,-0.9831,0.0338,0.0055,0.0806,0.0064,0.0029,-0.0089,-35.40157816376109,149.11421625888823,667.6170,0.0000,-1.3287,-0.2179,-0.0156
2024-09-29T22:49:06.111Z,-0.0321,0.2347,-0.9379,0.0338,0.0055,0.0806,0.0195,0.0029,-0.0023,-35.40157816376109,149.11421625888823,667.6170,0.0000,-1.3287,-0.2179,-0.0156
2024-09-29T22:49:06.121Z,-0.0300,0.2073,-0.9835,0.0338,0.0055,0.0806,0.0047,0.0055,-0.0098,-35.40157816376109,149.11421625888823,667.6170,0.0000,-1.3287,-0.2180,-0.0157
2024-09-29T22:49:06.133Z,0.0096,0.1970,-1.0046,0.0338,0.0055,0.0806,0.0013,0.0143,-0.0102,-35.40157816376109,149.11421625888823,667.6170,0.0000,-1.3287,-0.2180,-0.0157
2024-09-29T22:49:06.141Z,-0.0034,0.2329,-0.9566,0.0338,0.0055,0.0806,0.0167,-0.0027,-0.0080,-35.40157816376109,149.11421625888823,667.6170,0.0000,-1.3287,-0.2179,-0.0157
2024-09-29T22:49:06.151Z,-0.0452,0.2249,-0.9546,0.0338,0.0055,0.0806,0.0088,0.0088,-0.0042,-35.40157816376109,149.11421625888823,667.6170,0.0000,-1.3287,-0.2180,-0.0157
2024-09-29T22:49:06.161Z,-0.0204,0.2007,-0.9910,0.0338,0.0055,0.0806,0.0009,0.0109,-0.0113,-35.40157816376109,149.11421625888823,667.6170,0.0000,-1.3287,-0.2180,-0.0158
2024-09-29T22:49:06.171Z,0.0018,0.2088,-0.9893,0.0338,0.0055,0.0806,0.0049,0.0017,-0.0093,-35.40157816376109,149.11421625888823,667.6170,0.0000,-1.3287,-0.2180,-0.0157
2024-09-29T22:49:06.183Z,-0.0095,0.2388,-0.9386,0.0338,0.0055,0.0806,0.0173,0.0025,-0.0066,-35.40157816376109,149.11421625888823,667.6170,0.0000,-1.3287,-0.2179,-0.0157
2024-09-29T22:49:06.191Z,-0.0430,0.2164,-0.9809,0.0338,0.0055,0.0806,0.0122,0.0044,-0.0054,-35.40157816376109,149.11421625888823,667.6170,0.0000,-1.3287,-0.2180,-0.0157
2024-09-29T22:49:06.201Z,-0.0042,0.1970,-0.9955,0.0338,0.0055,0.0806,-0.0011,0.0180,-0.0073,-35.40157816376109,149.11421625888823,667.6170,0.0000,-1.3288,-0.2181,-0.0158
2024-09-29T22:49:06.211Z,0.0026,0.2199,-0.9722,0.0338,0.0055,0.0806,0.0091,0.0048,-0.0081,-35.40157816376109,149.11421625888823,667.6170,0.0000,-1.3288,-0.2180,-0.0157
2024-09-29T22:49:06.221Z,-0.0228,0.2330,-0.9418,0.0338,0.0055,0.0806,0.0171,-0.0056,-0.0069,-35.40157816376109,149.11421625888823,667.6170,0.0000,-1.3287,-0.2180,-0.0157
2024-09-29T22:49:06.233Z,-0.0373,0.2089,-0.9903,0.0338,0.0055,0.0806,0.0041,0.0053,-0.0075,-35.40157816376109,149.11421625888823,667.6170,0.0000,-1.3287,-0.2180,-0.0157
2024-09-29T22:49:06.241Z,0.0017,0.1967,-0.9948,0.0338,0.0055,0.0806,0.0036,0.0114,-0.0092,-35.40157816376109,149.11421625888823,667.6170,0.0000,-1.3288,-0.2180,-0.0157
2024-09-29T22:49:06.251Z,0.0038,0.2280,-0.9563,0.0338,0.0055,0.0806,0.0155,-0.0032,-0.0114,-35.40157816376109,149.11421625888823,667.6170,0.0000,-1.3288,-0.2180,-0.0157
2024-09-29T22:49:06.261Z,-0.0279,0.2239,-0.9589,0.0338,0.0055,0.0806,0.0065,0.0077,-0.0020,-35.40157816376109,149.11421625888823,667.6170,0.0000,-1.3287,-0.2180,-0.0157
2024-09-29T22:49:06.271Z,-0.0221,0.1991,-0.9935,0.0338,0.0055,0.0806,0.0017,0.0205,-0.0077,-35.40157816376109,149.11421625888823,667.6170,0.0000,-1.3288,-0.2181,-0.0157
2024-09-29T22:49:06.283Z,0.0048,0.1978,-0.9884,0.0338,0.0055,0.0806,0.0090,-0.0010,-0.0120,-35.40157816376109,149.11421625888823,667.6170,0.0000,-1.3288,-0.2181,-0.0157
